* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:21:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.371 V 2.371 VC, 2.371 VA 2.371 V 22 - 22k UNW 941.8 uV >22k Distortion at 1,000.0 Hz, -32.50 dBFS: Gain: 29.68 dB THD: 0.021 % based on 21 harmonics  [0..22800 Hz] HHD: 0.016 %  [10 .. 22] N: 0.59 %  [0..22800 Hz] N+D: 4.376 mV A THD+N: 0.59 %  [0..22800 Hz] SNR: 44.5 dB ENOB: 13.0 bits 2nd harmonic 0.0052 % 140 deg 3rd harmonic 0.0049 % 76 deg 4th harmonic 0.0047 % 155 deg 5th harmonic 0.0046 % 147 deg 6th harmonic 0.0046 % -122 deg 7th harmonic 0.0047 % -79 deg 8th harmonic 0.0045 % 140 deg 9th harmonic 0.0048 % 146 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
2771.484375; 1.09983E-4
2777.343750; 1.01258E-4
2783.203125; 1.11516E-4
2789.062500; 1.13726E-4
2794.921875; 1.04201E-4
2800.781250; 1.04555E-4
2806.640625; 1.07334E-4
2812.500000; 1.17672E-4
2818.359375; 1.14392E-4
2824.218750; 1.05794E-4
2830.078125; 1.15059E-4
2835.937500; 1.02741E-4
2841.796875; 1.02486E-4
2847.656250; 1.08203E-4
2853.515625; 1.14117E-4
2859.375000; 1.18617E-4
2865.234375; 1.13331E-4
2871.093750; 1.15992E-4
2876.953125; 1.14879E-4
2882.812500; 1.13764E-4
2888.671875; 1.20609E-4
2894.531250; 1.21279E-4
2900.390625; 1.12555E-4
2906.250000; 1.12028E-4
2912.109375; 1.15696E-4
2917.968750; 1.17115E-4
2923.828125; 1.22157E-4
2929.687500; 1.17063E-4
2935.546875; 1.08987E-4
2941.406250; 9.53263E-5
2947.265625; 1.00247E-4
2953.125000; 1.03502E-4
2958.984375; 9.60676E-5
2964.843750; 1.04849E-4
2970.703125; 1.05963E-4
2976.562500; 1.03229E-4
2982.421875; 1.06115E-4
2988.281250; 1.11199E-4
2994.140625; 1.20256E-4
3000.000000; 1.28021E-4
3005.859375; 1.19531E-4
3011.718750; 1.09554E-4
3017.578125; 9.88816E-5
3023.437500; 1.12756E-4
3029.296875; 1.04254E-4
3035.156250; 1.06569E-4
3041.015625; 1.09689E-4
3046.875000; 1.17696E-4
3052.734375; 1.22583E-4
3058.593750; 1.21200E-4
3064.453125; 1.15345E-4
3070.312500; 1.15115E-4
3076.171875; 1.10069E-4
3082.031250; 1.20065E-4
3087.890625; 1.19025E-4
3093.750000; 1.06149E-4
3099.609375; 1.09770E-4
3105.468750; 1.18454E-4
3111.328125; 1.06347E-4
3117.187500; 1.04595E-4
3123.046875; 1.07753E-4
3128.906250; 1.17620E-4
3134.765625; 1.14890E-4
3140.625000; 1.11114E-4
3146.484375; 9.90889E-5
3152.343750; 1.01547E-4
3158.203125; 1.07544E-4
3164.062500; 1.10184E-4
3169.921875; 9.16984E-5
3175.781250; 1.08960E-4
3181.640625; 1.16297E-4
3187.500000; 1.05014E-4
3193.359375; 1.01209E-4
3199.218750; 1.11094E-4
3205.078125; 1.16414E-4
3210.937500; 1.06369E-4
3216.796875; 1.04922E-4
3222.656250; 1.09812E-4
3228.515625; 1.12922E-4
3234.375000; 1.16613E-4
3240.234375; 1.03845E-4
3246.093750; 1.04155E-4
3251.953125; 1.09956E-4
3257.812500; 1.05107E-4
3263.671875; 1.06622E-4
3269.531250; 1.13054E-4
3275.390625; 1.19669E-4
3281.250000; 1.16163E-4
3287.109375; 1.14200E-4
3292.968750; 1.17996E-4
3298.828125; 1.13020E-4
3304.687500; 1.11193E-4
3310.546875; 1.09791E-4
3316.406250; 1.09486E-4
3322.265625; 1.11590E-4
3328.125000; 1.10454E-4
3333.984375; 1.02830E-4
3339.843750; 9.64275E-5
3345.703125; 1.03870E-4
3351.562500; 1.16613E-4
3357.421875; 1.02227E-4
3363.281250; 1.01941E-4
3369.140625; 1.09607E-4
3375.000000; 1.13830E-4
3380.859375; 1.12183E-4
3386.718750; 1.24240E-4
3392.578125; 1.21392E-4
3398.437500; 1.12930E-4
3404.296875; 1.01853E-4
3410.156250; 1.19501E-4
3416.015625; 1.11333E-4
3421.875000; 1.13062E-4
3427.734375; 1.10611E-4
3433.593750; 1.02141E-4
3439.453125; 1.03016E-4
3445.312500; 1.12201E-4
3451.171875; 1.15565E-4
3457.031250; 1.13208E-4
3462.890625; 1.13094E-4
3468.750000; 1.09726E-4
3474.609375; 1.06159E-4
3480.468750; 1.09458E-4
3486.328125; 1.03639E-4
3492.187500; 1.09350E-4
3498.046875; 1.07939E-4
3503.906250; 1.18284E-4
3509.765625; 1.14436E-4
3515.625000; 1.05149E-4
3521.484375; 1.02194E-4
3527.343750; 1.04571E-4
3533.203125; 1.10336E-4
3539.062500; 1.11514E-4
3544.921875; 1.19151E-4
3550.781250; 1.23130E-4
3556.640625; 1.06806E-4
3562.500000; 1.11285E-4
3568.359375; 1.06259E-4
3574.218750; 9.61173E-5
3580.078125; 1.08587E-4
3585.937500; 1.03057E-4
3591.796875; 1.08471E-4
3597.656250; 1.08043E-4
3603.515625; 9.57343E-5
3609.375000; 1.06811E-4
3615.234375; 9.59701E-5
3621.093750; 9.16405E-5
3626.953125; 9.80896E-5
3632.812500; 9.59148E-5
3638.671875; 1.04865E-4
3644.531250; 1.16772E-4
3650.390625; 1.23692E-4
3656.250000; 1.25533E-4
3662.109375; 1.09687E-4
3667.968750; 1.07835E-4
3673.828125; 1.11239E-4
3679.687500; 1.18507E-4
3685.546875; 1.04040E-4
3691.406250; 9.43315E-5
