* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:36:40 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_MU-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.21 V 42.21 VC, 42.21 VA 42.21 V 22 - 22k UNW 6.430 mV >22k Distortion at 1,000.0 Hz, -7.48 dBFS: Gain: 0.00 dB THD: 0.0093 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0033 %  [10 .. 22] N: 0.094 %  [0..22800 Hz] N+D: 29.84 mV A THD+N: 0.094 %  [0..22800 Hz] SNR: 60.6 dB ENOB: 11.5 bits 2nd harmonic 0.0082 % -72 deg 3rd harmonic 0.0012 % -45 deg 4th harmonic 0.0013 % -172 deg 5th harmonic 0.0012 % -9 deg 6th harmonic 0.0011 % -169 deg 7th harmonic 0.0010 % 32 deg 8th harmonic 0.00091 % 139 deg 9th harmonic 0.00095 % 8 deg
* Measurement: OSDEHA MU-OUT 42.2V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
1067.871094; 3.83366E-4
1069.335938; 4.30248E-4
1070.800781; 4.66745E-4
1072.265625; 4.65398E-4
1073.730469; 3.93118E-4
1075.195312; 4.17357E-4
1076.660156; 4.42581E-4
1078.125000; 4.08486E-4
1079.589844; 3.85677E-4
1081.054688; 3.81604E-4
1082.519531; 4.10324E-4
1083.984375; 3.84996E-4
1085.449219; 3.99803E-4
1086.914062; 4.39675E-4
1088.378906; 4.39902E-4
1089.843750; 4.57227E-4
1091.308594; 4.24511E-4
1092.773438; 3.95014E-4
1094.238281; 3.67452E-4
1095.703125; 3.71379E-4
1097.167969; 3.75009E-4
1098.632812; 4.26526E-4
1100.097656; 4.73111E-4
1101.562500; 4.39986E-4
1103.027344; 3.86545E-4
1104.492188; 3.75340E-4
1105.957031; 4.10698E-4
1107.421875; 3.81345E-4
1108.886719; 4.16428E-4
1110.351562; 4.59744E-4
1111.816406; 3.63696E-4
1113.281250; 3.62860E-4
1114.746094; 4.10158E-4
1116.210938; 3.89934E-4
1117.675781; 3.97217E-4
1119.140625; 3.69986E-4
1120.605469; 3.81096E-4
1122.070312; 3.91382E-4
1123.535156; 3.59977E-4
1125.000000; 3.88642E-4
1126.464844; 4.45287E-4
1127.929688; 4.39283E-4
1129.394531; 3.82579E-4
1130.859375; 3.65265E-4
1132.324219; 4.04289E-4
1133.789062; 4.15323E-4
1135.253906; 4.68218E-4
1136.718750; 4.26057E-4
1138.183594; 4.24015E-4
1139.648438; 3.56490E-4
1141.113281; 3.51957E-4
1142.578125; 4.46843E-4
1144.042969; 3.82661E-4
1145.507812; 3.21436E-4
1146.972656; 3.62737E-4
1148.437500; 3.60035E-4
1149.902344; 3.60236E-4
1151.367188; 3.22886E-4
1152.832031; 3.43053E-4
1154.296875; 3.19418E-4
1155.761719; 3.49578E-4
1157.226562; 3.93975E-4
1158.691406; 4.12123E-4
1160.156250; 4.03462E-4
1161.621094; 4.00853E-4
1163.085938; 3.64271E-4
1164.550781; 3.45050E-4
1166.015625; 3.86612E-4
1167.480469; 3.91120E-4
1168.945312; 4.02169E-4
1170.410156; 4.22067E-4
1171.875000; 4.13465E-4
1173.339844; 4.03150E-4
1174.804688; 4.23947E-4
1176.269531; 4.23984E-4
1177.734375; 3.97106E-4
1179.199219; 3.37522E-4
1180.664062; 3.88605E-4
1182.128906; 4.20157E-4
1183.593750; 3.67080E-4
1185.058594; 3.28700E-4
1186.523438; 3.68560E-4
