* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:27:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 17.79 V 17.79 VC, 17.79 VA 17.79 V 22 - 22k UNW 948.8 uV >22k Distortion at 1,000.0 Hz, -14.99 dBFS: Gain: 29.68 dB THD: 0.018 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0021 %  [10 .. 22] N: 0.079 %  [0..22800 Hz] N+D: 5.657 mV A THD+N: 0.081 %  [0..22800 Hz] SNR: 62.0 dB ENOB: 13.0 bits 2nd harmonic 0.018 % 140 deg 3rd harmonic 0.0014 % -26 deg 4th harmonic 0.00083 % 144 deg 5th harmonic 0.00064 % -25 deg 6th harmonic 0.00055 % -26 deg 7th harmonic 0.00058 % -12 deg 8th harmonic 0.00058 % 20 deg 9th harmonic 0.00060 % 35 deg 
* Measurement: OSDEHA MU-OUT 17.8V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
3339.843750; 1.13186E-4
3345.703125; 1.03958E-4
3351.562500; 1.02987E-4
3357.421875; 1.06559E-4
3363.281250; 1.16312E-4
3369.140625; 1.13339E-4
3375.000000; 1.06854E-4
3380.859375; 1.03481E-4
3386.718750; 1.10870E-4
3392.578125; 1.14223E-4
3398.437500; 1.03508E-4
3404.296875; 9.22283E-5
3410.156250; 1.12418E-4
3416.015625; 1.13116E-4
3421.875000; 1.03162E-4
3427.734375; 1.13544E-4
3433.593750; 1.14093E-4
3439.453125; 9.60785E-5
3445.312500; 1.02266E-4
3451.171875; 1.16562E-4
3457.031250; 1.02900E-4
3462.890625; 1.04780E-4
3468.750000; 1.08331E-4
3474.609375; 1.19467E-4
3480.468750; 1.16113E-4
3486.328125; 1.06381E-4
3492.187500; 1.07720E-4
3498.046875; 1.11105E-4
3503.906250; 1.03632E-4
3509.765625; 9.92080E-5
3515.625000; 8.87613E-5
3521.484375; 1.05868E-4
3527.343750; 1.09966E-4
3533.203125; 1.00804E-4
3539.062500; 1.04064E-4
3544.921875; 1.16428E-4
3550.781250; 1.04333E-4
3556.640625; 9.79800E-5
3562.500000; 9.30344E-5
3568.359375; 1.01200E-4
3574.218750; 1.04383E-4
3580.078125; 1.12714E-4
3585.937500; 1.22105E-4
3591.796875; 1.26801E-4
3597.656250; 1.12472E-4
3603.515625; 1.11173E-4
3609.375000; 1.06436E-4
3615.234375; 1.03032E-4
3621.093750; 1.06539E-4
3626.953125; 1.19770E-4
3632.812500; 1.19194E-4
3638.671875; 1.20366E-4
3644.531250; 1.10481E-4
3650.390625; 1.04058E-4
3656.250000; 8.99479E-5
3662.109375; 1.03340E-4
3667.968750; 1.15400E-4
3673.828125; 1.07152E-4
3679.687500; 1.09592E-4
3685.546875; 9.80375E-5
3691.406250; 9.39324E-5
3697.265625; 9.89519E-5
3703.125000; 9.93719E-5
3708.984375; 1.05821E-4
3714.843750; 1.05745E-4
3720.703125; 1.11174E-4
3726.562500; 1.11161E-4
3732.421875; 1.13710E-4
3738.281250; 1.05710E-4
3744.140625; 1.06249E-4
3750.000000; 1.03389E-4
3755.859375; 1.04349E-4
3761.718750; 1.04292E-4
3767.578125; 1.12225E-4
3773.437500; 1.19985E-4
3779.296875; 1.07345E-4
3785.156250; 9.54048E-5
3791.015625; 1.01242E-4
3796.875000; 1.03992E-4
3802.734375; 1.18430E-4
3808.593750; 1.13237E-4
3814.453125; 1.05771E-4
3820.312500; 1.12382E-4
3826.171875; 1.28473E-4
3832.031250; 1.29646E-4
3837.890625; 1.19032E-4
3843.750000; 1.02397E-4
3849.609375; 9.13728E-5
3855.468750; 1.03556E-4
3861.328125; 1.04042E-4
3867.187500; 9.79442E-5
3873.046875; 1.11049E-4
3878.906250; 1.11526E-4
3884.765625; 1.13996E-4
3890.625000; 1.09696E-4
3896.484375; 1.04962E-4
3902.343750; 9.57202E-5
3908.203125; 1.00178E-4
3914.062500; 1.01711E-4
3919.921875; 9.71064E-5
3925.781250; 1.05696E-4
3931.640625; 1.04522E-4
3937.500000; 9.94962E-5
3943.359375; 1.17431E-4
3949.218750; 9.81842E-5
3955.078125; 9.69727E-5
3960.937500; 1.03890E-4
3966.796875; 1.09472E-4
3972.656250; 9.59790E-5
3978.515625; 9.78636E-5
3984.375000; 1.09380E-4
3990.234375; 1.01874E-4
3996.093750; 1.72670E-4
4001.953125; 1.97121E-4
4007.812500; 1.05523E-4
4013.671875; 9.44749E-5
4019.531250; 1.06322E-4
4025.390625; 1.01672E-4
4031.250000; 1.07352E-4
4037.109375; 1.12244E-4
4042.968750; 1.10647E-4
4048.828125; 1.13131E-4
4054.687500; 1.12267E-4
4060.546875; 1.09352E-4
4066.406250; 1.07625E-4
4072.265625; 1.03120E-4
4078.125000; 1.06300E-4
4083.984375; 1.17137E-4
4089.843750; 1.22006E-4
4095.703125; 1.12218E-4
4101.562500; 1.01078E-4
4107.421875; 9.78320E-5
4113.281250; 9.64158E-5
4119.140625; 9.30911E-5
4125.000000; 1.06796E-4
4130.859375; 1.03719E-4
4136.718750; 1.08085E-4
4142.578125; 1.02762E-4
4148.437500; 1.11969E-4
4154.296875; 1.17179E-4
4160.156250; 1.14578E-4
4166.015625; 9.92603E-5
4171.875000; 9.62265E-5
4177.734375; 9.18328E-5
4183.593750; 1.07460E-4
4189.453125; 1.08776E-4
4195.312500; 1.22033E-4
4201.171875; 9.46921E-5
4207.031250; 9.17726E-5
4212.890625; 1.07878E-4
4218.750000; 1.15202E-4
4224.609375; 1.25098E-4
4230.468750; 1.20672E-4
4236.328125; 9.96123E-5
4242.187500; 1.01561E-4
4248.046875; 1.15354E-4
4253.906250; 1.03297E-4
4259.765625; 1.02514E-4
4265.625000; 1.10375E-4
4271.484375; 1.19086E-4
4277.343750; 1.18112E-4
4283.203125; 1.22023E-4
4289.062500; 1.17075E-4
4294.921875; 1.08987E-4
4300.781250; 1.06563E-4
4306.640625; 1.09300E-4
4312.500000; 1.09631E-4
4318.359375; 1.14720E-4
4324.218750; 1.10632E-4
4330.078125; 1.15195E-4
4335.937500; 1.08449E-4
4341.796875; 7.84082E-5
4347.656250; 8.92172E-5
4353.515625; 1.01706E-4
