* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:09:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.164 V 3.164 VC, 3.164 VA 3.164 V 22 - 22k UNW 956.6 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.68 dB THD: 0.016 % based on 21 harmonics  [0..22800 Hz] HHD: 0.012 %  [10 .. 22] N: 0.44 %  [0..22800 Hz] N+D: 4.339 mV A THD+N: 0.44 %  [0..22800 Hz] SNR: 47.1 dB ENOB: 13.0 bits 2nd harmonic 0.0039 % 151 deg 3rd harmonic 0.0034 % -89 deg 4th harmonic 0.0034 % -48 deg 5th harmonic 0.0034 % -126 deg 6th harmonic 0.0035 % 78 deg 7th harmonic 0.0032 % 24 deg 8th harmonic 0.0034 % -90 deg 9th harmonic 0.0033 % -165 deg 
* Measurement: OSDEHA MU-OUT 3.16V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
3152.343750; 1.05135E-4
3158.203125; 1.07837E-4
3164.062500; 1.05814E-4
3169.921875; 1.03419E-4
3175.781250; 1.05064E-4
3181.640625; 1.13582E-4
3187.500000; 1.10706E-4
3193.359375; 1.08990E-4
3199.218750; 1.06243E-4
3205.078125; 1.11992E-4
3210.937500; 1.14367E-4
3216.796875; 1.06603E-4
3222.656250; 1.07124E-4
3228.515625; 1.17730E-4
3234.375000; 1.10617E-4
3240.234375; 1.06794E-4
3246.093750; 1.12240E-4
3251.953125; 1.13704E-4
3257.812500; 1.20617E-4
3263.671875; 1.11084E-4
3269.531250; 1.08344E-4
3275.390625; 1.12706E-4
3281.250000; 1.03352E-4
3287.109375; 1.06980E-4
3292.968750; 1.01176E-4
3298.828125; 1.04729E-4
3304.687500; 1.22029E-4
3310.546875; 1.16243E-4
3316.406250; 1.05938E-4
3322.265625; 1.05526E-4
3328.125000; 1.13847E-4
3333.984375; 1.11638E-4
3339.843750; 1.04389E-4
3345.703125; 1.03990E-4
3351.562500; 1.16288E-4
3357.421875; 1.06853E-4
3363.281250; 1.11912E-4
3369.140625; 1.06849E-4
3375.000000; 9.32826E-5
3380.859375; 1.05531E-4
3386.718750; 1.00732E-4
3392.578125; 1.00436E-4
3398.437500; 1.03829E-4
3404.296875; 1.10816E-4
3410.156250; 1.13427E-4
3416.015625; 1.10118E-4
3421.875000; 1.15092E-4
3427.734375; 1.11919E-4
3433.593750; 1.06838E-4
3439.453125; 9.89470E-5
3445.312500; 1.14725E-4
3451.171875; 1.17444E-4
3457.031250; 1.17129E-4
3462.890625; 1.15053E-4
3468.750000; 1.29187E-4
3474.609375; 1.09169E-4
