* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:23:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 23.70 V 23.70 VC, 23.70 VA 23.70 V 22 - 22k UNW 953.6 uV >22k Distortion at 1,000.0 Hz, -12.51 dBFS: Gain: 29.67 dB THD: 0.023 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0016 %  [10 .. 22] N: 0.059 %  [0..22800 Hz] N+D: 7.590 mV A THD+N: 0.064 %  [0..22800 Hz] SNR: 64.5 dB ENOB: 12.9 bits 2nd harmonic 0.023 % 145 deg 3rd harmonic 0.00082 % -15 deg 4th harmonic 0.0022 % 135 deg 5th harmonic 0.00052 % 19 deg 6th harmonic 0.00044 % 70 deg 7th harmonic 0.00050 % 3 deg 8th harmonic 0.00047 % -75 deg 9th harmonic 0.00044 % 33 deg
* Measurement: OSDEHA MU-OUT 23.7
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
4265.625000; 1.10686E-4
4271.484375; 1.21954E-4
4277.343750; 1.17100E-4
4283.203125; 1.03469E-4
4289.062500; 1.13148E-4
4294.921875; 1.18683E-4
4300.781250; 1.08076E-4
4306.640625; 1.11206E-4
4312.500000; 1.05120E-4
4318.359375; 1.08643E-4
4324.218750; 1.09929E-4
4330.078125; 1.01071E-4
4335.937500; 1.06143E-4
4341.796875; 1.12720E-4
4347.656250; 1.09242E-4
4353.515625; 1.07671E-4
4359.375000; 1.01846E-4
4365.234375; 1.10590E-4
4371.093750; 1.08054E-4
4376.953125; 1.10585E-4
4382.812500; 1.04980E-4
4388.671875; 1.18796E-4
4394.531250; 1.21332E-4
4400.390625; 1.11787E-4
4406.250000; 1.07284E-4
4412.109375; 1.17511E-4
4417.968750; 1.02141E-4
4423.828125; 9.59192E-5
4429.687500; 1.10213E-4
4435.546875; 1.10281E-4
4441.406250; 1.03955E-4
4447.265625; 1.04419E-4
4453.125000; 1.14081E-4
4458.984375; 1.08766E-4
4464.843750; 1.17340E-4
4470.703125; 1.19614E-4
4476.562500; 1.07348E-4
4482.421875; 9.79121E-5
4488.281250; 1.02260E-4
4494.140625; 8.71437E-5
4500.000000; 9.31803E-5
4505.859375; 9.41770E-5
4511.718750; 1.04723E-4
4517.578125; 1.05451E-4
4523.437500; 1.15896E-4
4529.296875; 1.13275E-4
4535.156250; 1.11624E-4
4541.015625; 1.05420E-4
4546.875000; 1.05453E-4
